"razanac rimski 10 48"	"bulic 18 18"
"ulica franje tudmana 40"	"rusici 2"
"5481 ny 86"	"29 stone cliff circle unit i 1"
"jalan cempaka gading"	"jalan cempaka gading"
"jalan lagaligo 34"	"jalan cempaka gading"
"jalan pantai berawa gang tegal asri"	"jalan cempaka gading"
"jl asia afrika no 128"	"jalan cempaka gading"
"7 berkeley square"	"bloomfield road"
"triangle west 36"	"bloomfield road"
"7 berkeley square"	"3 laban walk"
"35 stanley road"	"3 laban walk"
"16 straightsmouth london uk"	"3 laban walk"
"city road 388"	"3 laban walk"
"7 berkeley square"	"56 upper berkeley street"
"nine elms lane"	"56 upper berkeley street"
"7 berkeley square"	"39 saint patrick square"
"9 palmerston road"	"39 saint patrick square"
"39 saint patrick square"	"39 saint patrick square"
"19 panch devri marg"	"nainon ka bas"
"nainon ka bas"	"nainon ka bas"
"893 murfreesboro pike"	"839 ridgewood road"
"rua de s. pedro 68/70/72 alcacovas"	"rua de s. pedro 68/70/72 alcacovas"
"avenida infante santo 32 6o b"	"rua de s. pedro 68/70/72 alcacovas"
"the paragon sa70 7hr"	"princes parade"
"9 cliff road"	"princes parade"
"via torre piera 93"	"via di badia"
"via di badia"	"via di badia"
"donje dzelalije 10"	"gojka suska 30"
"zatonska 179 l"	"gojka suska 30"
"donje dzelalije 10"	"ulica fra antuna pisturica 40"
"23 zagrebacka ulica"	"ulica fra antuna pisturica 40"
"bilin dolac 64 2"	"ulica fra antuna pisturica 40"
"donje dzelalije 10"	"bogoviceva 1b"
"17/1 dalgety street"	"lumsdaine drive"
"wee row rosedale st"	"lumsdaine drive"
"lumsdaine drive"	"lumsdaine drive"
"1605 south ocean boulevard"	"161 seawatch drive"
"via natale di roma 7"	"via bosco di scopello 1"
"route des minieres"	"les poutiroux"
"les poutiroux"	"les poutiroux"
"kopaniec 57"	"kopernika 3"
"kopernika 14"	"kopernika 3"
"ul sudecka 63"	"kopernika 3"
"wilcza3a"	"kopernika 3"
"jalan kusuma sari no. 8"	"jl. werkudara no. 14"
"jalan kusuma sari no. 8"	"jalan danau tempe no.6"
"jalan kebo iwo selatan"	"jalan danau tempe no.6"
"jalan kusuma sari no. 8"	"jalan kusuma sari no 8 sanur beach 8"
"via mantovanella 9"	"via mantovanella 9"
"24305 us hwy 59 north"	"1010 west beach blvd"
"6640 estero blvd."	"1010 west beach blvd"
"alter markt 36"	"lange strae 80"
"lange strae 80"	"lange strae 80"
"a41/3 lorong tun ismail 5"	"a41/3 lorong tun ismail 5"
"epidios mikonou ano merias"	"omogenon amerikis"
"kounopetra"	"omogenon amerikis"
"epidios mikonou ano merias"	"elia beach"
"elia beach"	"elia beach"
"rueda medina"	"rueda medina"
"103 catron street unit 28"	"6202 midnight pass rd"
"4804 cayview avenue"	"6202 midnight pass rd"
"1271 siesta bayside dr"	"6202 midnight pass rd"
"2749 kokomo loop"	"6202 midnight pass rd"
"murarjipeth solapur"	"187 chakra tirtha rd"
"187 chakra tirtha rd"	"187 chakra tirtha rd"
"murarjipeth solapur"	"35/11 vijay vihar block a sector 30"
"61wsurvey no 219&220"	"35/11 vijay vihar block a sector 30"
"35/11 vijay vihar block a sector 30"	"35/11 vijay vihar block a sector 30"
"b1 block b sector 61"	"35/11 vijay vihar block a sector 30"
"rua alziro domingos do nascimento s/n"	"r. antonio nubele franca 116"
"rua alziro domingos do nascimento s/n"	"rua maestro jose victorio 333"
"horns bjerge 26"	"snderballevej 51"
"kanalvej 11"	"snderballevej 51"
"horns bjerge 26"	"svanevej 1"
"svanevej 1"	"svanevej 1"
"horns bjerge 26"	"trinderupgard 47"
"blommestien 4"	"trinderupgard 47"
"stranden 17"	"trinderupgard 47"
"teglgardsparken 224"	"trinderupgard 47"
"nishi ku kanazanji 412"	"412 kanzanji cho nishi ku hamamatsu shi shizuok"
"avenida tepic 60"	"km. 44.5 carr. libre tijuana ensenada"
"carretera a pichilingue km 7.5"	"km. 44.5 carr. libre tijuana ensenada"
"avenida tepic 60"	"calle 64 n 417 entre calles 49a y 51"
"87 2865 mamalahoa hwy"	"87 2865 mamalahoa hwy"
"1022 hunter ave"	"87 2865 mamalahoa hwy"
"via firenze 47"	"via firenze 47"
"marktstrae 143"	"steinbrinkstrae 206"
"4004 williams dr"	"4004 williams dr"
"fergus drive"	"15 belhaven terrace"
"yarary cap cana"	"cap cana"
"cap cana"	"cap cana"
"schuppenhornlestr. 74"	"10 korswandter weg"
"burgangerweg 8"	"10 korswandter weg"
"schuppenhornlestr. 74"	"hinnenover 18"
"via spinito palazza snc"	"via calvanella 710"
"via statale 7"	"via calvanella 710"
"142 rajiv gandhi salai"	"opp. elcot sez it expressway"
"novotel & hicc complex"	"opp. elcot sez it expressway"
"144/7 rajiv gandi salai"	"opp. elcot sez it expressway"
"herdade dos salgados lote 13"	"av. 25 de abril no7 1o andar"
"herdade dos salgados lote 13"	"rua do golfe herdade dos salgados 1"
"151 inlet dr"	"3445 lower honoapiilani road"
"3445 lower honoapiilani rd."	"3445 lower honoapiilani road"
"110 kaanapali shores pl"	"3445 lower honoapiilani road"
"151 inlet dr"	"151 inlet dr"
"4/52 wea saraswati marg karol bagh"	"5 a hospitality district aerocity"
"rd number 4 block rz mahipalpur"	"5 a hospitality district aerocity"
"4/52 wea saraswati marg karol bagh"	"1 mall rd patliputra main field"
"geojin eup"	"geojin eup"
"toseong myeon"	"geojin eup"
"206 rue du chateau"	"4 rue andre gill"
"4 rue andre gill"	"4 rue andre gill"
"10 27 matsubara cho"	"2 2 2yoshino fukushima ku"
"1 10 3 higashi shinsaibashi chuo ku"	"2 2 2yoshino fukushima ku"
"9 164 1 ichijo dori"	"2 2 2yoshino fukushima ku"
"1 15 29 ohiraki fukushima ku"	"2 2 2yoshino fukushima ku"
"nishi 2 kita 5 chuo ku"	"2 2 2yoshino fukushima ku"
"10 27 matsubara cho"	"1 1 25 matoba cho minami ku"
"goya 2 1 43"	"1 1 25 matoba cho minami ku"
"contrada calcicera"	"contrada calcicera"
"jl metro tanjung bunga no 2"	"jl. botolempangan no. 53"
"jl. m.h. thamrin no. 6 menteng"	"jl. botolempangan no. 53"
"86 main street"	"86 main street"
"702 nw inlet us"	"702 nw inlet us"
"5980 a1a south"	"702 nw inlet us"
"seestrasse 24/26"	"seestrasse 120"
"hauptstrasse 82"	"seestrasse 120"
"mittergafring 4"	"mittergafring 4"
"ormos panagias"	"ormos panagias"
"rua dos faisoes"	"rua gregorio pestana 16a"
"rua gregorio pestana 16a"	"rua gregorio pestana 16a"
"6 okrzei"	"plac grunwaldzki 20"
"plac grunwaldzki 20"	"plac grunwaldzki 20"
"plac na groblach 16 3"	"plac grunwaldzki 20"
"skwer kosciuszki 12"	"plac grunwaldzki 20"
"via vittorio veneto 244"	"via cagliari 22"
"3833 lower honoapiilani road"	"3833 lower honoapiilani road"
"2141 iliili road"	"3833 lower honoapiilani road"
"no 12 jalan angsoka"	"no 12 jalan angsoka"
"rua jose teixeira de oliveira 102"	"avenida raja gabaglia 1137"
"avenida raja gabaglia 1137"	"avenida raja gabaglia 1137"
"corral moreno 305"	"calle padilla 4"
"avenida de la aurora 9"	"calle padilla 4"
"piasatzite 44 vip zona building"	"38 ul.sveti vlasiy"
"artur complex"	"38 ul.sveti vlasiy"
"janggi myeon nam gu"	"nam gu"
"bubuk myeon"	"nam gu"
"805 mons way"	"5004 thomas drive"
"5004 thomas drive"	"5004 thomas drive"
"8751 estero blvd"	"7870 a1a s"
"6220 caden rd"	"7870 a1a s"
"16b zygmuntowska"	"16b zygmuntowska"
"65c koszalinska"	"16b zygmuntowska"
"5315 lower honoapiilani road"	"5315 lower honoapiilani rd"
"100 ridge road"	"100 ridge rd 1521"
"660 wainee street"	"660 wainee street"
"4327 lower honoapiilani road"	"4327 lower honoapiilani road"
"4751 clock tower drive"	"4327 lower honoapiilani road"
"4327 lower honoapiilani road"	"1117 west beach blvd"
"2241 price street"	"1117 west beach blvd"
"1 turtle beach rd"	"a1 boul"
"a1 boul"	"a1 boul"
"2481 kaanapali parkway"	"2481 kaanapali pkwy"
"2481 kaanapali parkway"	"2481 kaanapali pkwy"
"rua alexandre herculano"	"rua alexandre herculano"
"augusta harambasica 9"	"jelsa 387"
"hrvatskih domobrana 3c"	"jelsa 387"
"plot no 153 behind sargam cinema"	"guirim bypass junction"
"kordelerstrae 11"	"wankstrae 1"
"berghof 2"	"wankstrae 1"
"20 rue de la rigourdiere"	"440 avenue rhin et danube"
"4335 northlands blvd 63"	"63 6005 valley drive"
"68 6005 valley drive"	"63 6005 valley drive"
"5th avenue #325 between 3st & 5st"	"calle caracoles #169"
"calle rio culiacan s/n compuertas"	"calle caracoles #169"
"konakli mahallesi mustafa kemal"	"konakli mahallesi mustafa kemal"
"vila planalto acampamento"	"corumbau"
"no 12 plaza citra jalan citra"	"grace villejalan pantai sembulan"
"oceanus waterfront mall"	"grace villejalan pantai sembulan"
"no 12 plaza citra jalan citra"	"no 15a b c jalan m/j1"
"ulvshyttan 32"	"ulvshyttan 32"
"ostra kustvagen 1773"	"ulvshyttan 32"
"ulica murterskih iseljenika 26"	"ulica murterskih iseljenika 26"
"20 chemin des petites roches"	"4 venelle de la tonelle"
"jl. demangan baru 8"	"jl. demangan baru 8"
"jl. wahid hasyim no. 61"	"jl. demangan baru 8"
"jl. veteran no. 55"	"jl. demangan baru 8"
"camino eugenio saiz martinez km 8"	"camino eugenio saiz martinez km 8"
"koroni"	"koroni"
"cutxan"	"68 rue auguste girard"
"25 rue alain chartier"	"68 rue auguste girard"
"2 4 7 honcho"	"1 5 5 nishihara"
"1 5 5 nishihara"	"1 5 5 nishihara"
"2 4 7 honcho"	"1 3 14 hashimoto"
"15 ottawa road"	"15 ottawa road"
"15 gordonia building 165 beach rd"	"15 ottawa road"
"279 new england highway"	"279 new england highway"
"via mameli 72"	"strada civezza 82"
"via mameli 72"	"c.da coccaro s.n."
"via saline 13"	"via verdi 22"
"via fuorimura 7 p zza tasso"	"via verdi 22"
"543 agua fria street"	"340 campbell avenue"
"147 gum branch road"	"340 campbell avenue"
"617 1/2 acequia madre"	"340 campbell avenue"
"543 agua fria street"	"636 north hennessey street"
"636 north hennessey street"	"636 north hennessey street"
"1509 saint charles avenue"	"636 north hennessey street"
"717 s ocean blvd"	"636 north hennessey street"
"543 agua fria street"	"410 camino don miguel"
"815 wyoming street"	"410 camino don miguel"
"410 camino don miguel"	"410 camino don miguel"
"543 agua fria street"	"2833 toupal dr"
"543 agua fria street"	"536 1/2 west alameda street"
"7 boulevard de la teignouse"	"7 boulevard de la teignouse"
"4 rue de la liberte"	"7 boulevard de la teignouse"
"19 boulevard general vautrin"	"7 boulevard de la teignouse"
"6610 n lake blvd"	"15715 donner pass rd #252"
"13054 davos dr"	"15715 donner pass rd #252"
"6610 n lake blvd"	"4299 l. honoapiilani rd. 231"
"706 n brindlee mnt pkwy"	"4299 l. honoapiilani rd. 231"
"urbanizacion marina el rompido"	"calle puerto de la cebada 2"
"hydla hyttegrend"	"vollsnes"
"vollsnes"	"vollsnes"
"veiberg 31"	"vollsnes"
"quinta das palmeiras bloco e3 iv"	"rua da barroca 94 1dto"
"rua da barroca 94 1dto"	"rua da barroca 94 1dto"
"60/6 unique view road"	"24 kandy rd"
"put iva vojnovica 31b"	"lozica iv"
"200 brownston street"	"200 brownston street"
"av antonio pereira de camargo neto 303"	"av antonio pereira de camargo neto 303"
"rustenburg"	"r536 kruger gate skukuza rd"
"via val di nova 29 naifweg"	"via val di nova 29 naifweg"
"no. 354 zhongzheng road"	"no. 354 zhongzheng road"
"calle princesa ico 5"	"calle barruelo"
"plaza agustin gonzalez 1"	"calle barruelo"
"188 bedford road"	"29 seel street merseyside"
"29 seel street merseyside"	"29 seel street merseyside"
"188 bedford road"	"the penthouse gathering berwyn house"
"no.28 16 liyu rd."	"no.253 dongding rd"
"avenida atlantida 106"	"avd. atlantida 106"
"8 1 tanakanaka"	"8 1 tanakanaka"
"4 172 20 kiyomizu higashiyama ku"	"8 1 tanakanaka"
"urbanizacion ciudad de pescia 61"	"c/ pintada 124"
"san juan 1"	"c/ pintada 124"
"urbanizacion ciudad de pescia 61"	"carrer del grau 9 1"
"urbanizacion ciudad de pescia 61"	"c/ rector benito rodriguez rios n1"
"c/ rector benito rodriguez rios n1"	"c/ rector benito rodriguez rios n1"
"yoshiiomachi 4 20"	"yoshiiomachi 4 20"
"2 8 18 shinkamigaya"	"yoshiiomachi 4 20"
"palaia ethniki odos xanthis toxoton"	"palaia ethniki odos xanthis toxoton"
"1 20 cra. 1"	"bocagrande av. san martin #11 113"
"calle 24 #43a 21"	"bocagrande av. san martin #11 113"
"1 20 cra. 1"	"cll 133 # 1 80 bellohorizonte"
"cll 133 # 1 80 bellohorizonte"	"cll 133 # 1 80 bellohorizonte"
"calle 22 no. 1 133 playa salguero"	"cll 133 # 1 80 bellohorizonte"
"21/1 arak road t. sribhoom a. muang"	"21/1 arak road t. sribhoom a. muang"
"437/98 99 soi yodsak 6 second road"	"21/1 arak road t. sribhoom a. muang"
"jogiwara road"	"14 nawab yusuf rd"
"14 nawab yusuf rd"	"14 nawab yusuf rd"
"jogiwara road"	"village metgutad mahabaleshwar"
"los lagares 16"	"calle laurisilva 1b"
"caleta de fuste 18"	"calle laurisilva 1b"
"via trieste 39"	"via trieste 39"
"norman manley blvd."	"norman manley blvd."
"jl. karangsari dieng kulon rt.1/rw.1"	"jl. puspanjolo selatan no. 15"
"rue antonio filipe 6"	"avenida dos pescadores paulenses 4g."
"alexandre herculano 3"	"avenida dos pescadores paulenses 4g."
"330 new north road"	"330 new north road"
"17 whistlepunk dr."	"33 whistlepunk dr."
"7059 e ridgeview ln"	"33 whistlepunk dr."
"101 moo 1"	"101 moo 1 koh phayam"
"75 oupalath khamboua rd."	"75 oupalath khamboua rd."
"2b pembroke road"	"2b pembroke road"
"caledonian cabin"	"36 leadengate close"
"15 leadengate close"	"36 leadengate close"
"caledonian cabin"	"caledonian canal centre canalside"
"15 17 duke street"	"caledonian canal centre canalside"
"avenida la laguna"	"boulevard dominicus americanus"
"35 rue st jean baptiste"	"35 rue st jean baptiste"
"581 28e rue"	"35 rue st jean baptiste"
"13 rue del rio"	"35 rue st jean baptiste"
"rua do rosario 431"	"rua do rosario 431"
"av. antonio carlos magalhaes 100"	"rua do rosario 431"
"loteamento merepe ii lot 6a"	"rua do rosario 431"
"corrego do urubu"	"rua do rosario 431"
"23 route de panjas"	"les chalets disola"
"les chalets disola"	"les chalets disola"
"23 route de panjas"	"6 rue de la louviere"
"17 rue jean dorval"	"6 rue de la louviere"
"triq il qolla l bajda"	"triq il qolla l bajda"
"il kantra"	"triq il qolla l bajda"
"kasbelen koyu 2 derin sok no1/a"	"kasbelen koyu 2 derin sok no1/a"
"fairway villas m3"	"beach villas m3"
"benito juarez 6"	"benito juarez 6"
"rua da boavista 62 f"	"rua dos correeiros 28 lisboa portugal"
"rua dos correeiros 28 lisboa portugal"	"rua dos correeiros 28 lisboa portugal"
"rua da escola politecnica 82 4 fte"	"rua dos correeiros 28 lisboa portugal"
"rua da boavista 62 f"	"travessa dos remolares 46 2nd floor"
"travessa dos remolares 46 2nd floor"	"travessa dos remolares 46 2nd floor"
"51 chemin du nordet"	"95 2 chemin de kandahar"
"95 2 chemin de kandahar"	"95 2 chemin de kandahar"
"51 chemin du nordet"	"787 avenue mont royal est"
"57101 kuilima drive"	"57101 kuilima drive"
"57101 kuilima drive"	"57101 kuilima drive"
"as salaam street"	"as salaam street"
"pilitas 212 unit 103"	"andador belice 585 int #5"
"andador belice 585 int #5"	"andador belice 585 int #5"
"anillo vial fr junipero serra"	"andador belice 585 int #5"
"pilitas 212 unit 103"	"ctm avenue and albratoz street"
"pilitas 212 unit 103"	"blvd. paseo de las dunas km 3.7 sandy"
"blvd. paseo de las dunas km 3.7 sandy"	"blvd. paseo de las dunas km 3.7 sandy"
"pilitas 212 unit 103"	"pilitas 212 unit 501"
"calle 48 nte luis donaldo colosio"	"pilitas 212 unit 501"
"pilitas 212 unit 501"	"pilitas 212 unit 501"
"no.128wucyuan rd.shengang township"	"no. 239 chongming road"
"4f. no.11 sec. 1 zhongyang w. rd."	"no. 239 chongming road"
"no. 455 2 zhongshan rd"	"no. 239 chongming road"
"12 ching cheng street"	"no. 239 chongming road"
"no.128wucyuan rd.shengang township"	"no. 6 7 longteng"
"no. 6 7 longteng"	"no. 6 7 longteng"
"via george byron 49"	"via michele rosi 93"
"borgo san jacopo 15"	"via michele rosi 93"
"santa teresa beach"	"50m sur 50m este del super ronny 1"
"50m sur 50m este del super ronny 1"	"50m sur 50m este del super ronny 1"
"calle rio tajo 2"	"calle del tomillo"
"calle suiza 4"	"calle del tomillo"
"calle rio tajo 2"	"ribera del marlin 12 apt. 1b"
"puerto de sotogrande"	"ribera del marlin 12 apt. 1b"
"ribera del marlin 12 apt. 1b"	"ribera del marlin 12 apt. 1b"
"calle de los astilleros 12"	"calle de los astilleros 12"
"calle 2 norte entre 5ta avenida y z fm"	"prolongacion 5ta avenida mza 20 lote 06"
"costera de las palmas s/n"	"prolongacion 5ta avenida mza 20 lote 06"
"11 ul. miroslava krleze"	"radiceva 32"
"via iv novembre"	"via battistello caracciolo 16"
"67/6 thipphanate road"	"11 sirimongkon road chongkhum"
"195/1 charoen rat road wat gate"	"11 sirimongkon road chongkhum"
"5/1 panglonikhom rd. chong kham"	"11 sirimongkon road chongkhum"
"67/6 thipphanate road"	"1/6 soi 12 rajbamrung road"
"jl. a.a. gede rai"	"jl. a.a. gede rai"
"jalan tamarind i no. 4"	"jl. a.a. gede rai"
"lower south coast road road s61"	"main road lower south coast"
"main road lower south coast"	"main road lower south coast"
"lower south coast road road s61"	"lower south coast road road s61"
"lower south coast road road s61"	"lower south coast road road s61"
"salares 8"	"salares 8"
"playa de los cancajos no 22"	"salares 8"
"jalan sultan ageng tirtayasa no.99b"	"jalan danau tamblingan no.99a"
"110 jalan batu kurung ii"	"jalan danau tamblingan no.99a"
"jalan danau tamblingan no.99a"	"jalan danau tamblingan no.99a"
"jalan sultan ageng tirtayasa no.99b"	"jl kh wasyid no 35 a kel sukmajaya"
"4102 cedar bend dr"	"13247 gatton park dr"
"13247 gatton park dr"	"13247 gatton park dr"
"541 oceana dr"	"13247 gatton park dr"
"30266 commerce drive"	"30266 commerce drive"
"8225 westpark way"	"30266 commerce drive"
"2350 m st nw"	"30266 commerce drive"
"3754 hemlock lane"	"3754 hemlock lane"
"4725 columbus ave s mn"	"4725 columbus ave s mn"
"carrer dantoni riquer 23"	"carrer dantoni riquer 23"
"cala de bou 46"	"carrer dantoni riquer 23"
"avda. dr. fleming 3 5"	"carrer dantoni riquer 23"
"yeongwol eup"	"yeongwol eup"
"mureungdowon myeon"	"yeongwol eup"
"1143 15 donggang ro"	"yeongwol eup"
"avenida los lagos"	"avenida del castillo s/n"
"calle de lopez de hoyos 4"	"avenida del castillo s/n"
"plaza del puerto 3"	"avenida del castillo s/n"
"avenida los lagos"	"calle el medano 14"
"calle el medano 14"	"calle el medano 14"
"eyjolfsstadir"	"eyjolfsstadir"
"bukbang myeon"	"bukbang myeon"
"seo myeon"	"bukbang myeon"
"cheongpyeong myeon"	"paldal gu"
"42 23 gwongwang ro 180beon gi"	"paldal gu"
"paldal gu"	"paldal gu"
"45 york st"	"71 wandsworth high st"
"south street"	"71 wandsworth high st"
"5 french horn court"	"27a st georges quay"
"27a st georges quay"	"27a st georges quay"
"5 french horn court"	"basingstoke road"
"37 london road"	"basingstoke road"
"rua joao de deus n. 86"	"rua candido landolt n 82"
"praceta irma maria campos 112 4 dto"	"rua candido landolt n 82"
"rua candido landolt n 82"	"rua candido landolt n 82"
"san fernando 28"	"passeig de gracia 83"
"20155. sk. no1 02200"	"palandoken kayak merkezi"
"palandoken kayak merkezi"	"palandoken kayak merkezi"
"890 a1a beach blvd"	"6872 avenue a"
"6872 avenue a"	"6872 avenue a"
"890 a1a beach blvd"	"4501 atlantic ave"
"890 a1a beach blvd"	"26 route 1 north"
"6 tower center blvd"	"26 route 1 north"
"890 a1a beach blvd"	"129 moorgate drive"
"7959 heritage entrance boulevard"	"129 moorgate drive"
"149 moorgate drive"	"129 moorgate drive"
"169 moorgate drive"	"129 moorgate drive"
"129 moorgate drive"	"129 moorgate drive"
"3422 swallow hill street"	"129 moorgate drive"
"890 a1a beach blvd"	"145 east 39th street"
"400 w 42nd street"	"145 east 39th street"
"890 a1a beach blvd"	"956 orange cosmos blvd"
"890 a1a beach blvd"	"384 orange cosmos blvd"
"890 a1a beach blvd"	"6800 sunset way"
"via piceni 3"	"via simonetto 5a"
"toji myeon"	"gagok myeon"
"sang myeon"	"sang myeon"
"canje 59"	"canje 59"
"breandrum"	"breandrum"
"leebrook"	"breandrum"
"localita punta safo"	"sp 35 per torre fortore"
"marshalls lane"	"northampton road"
"northampton road"	"northampton road"
